frame,time,phrase,speaker,keyframe,text_ko
779,0077.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
780,0077.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
781,0078.0,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
782,0078.1,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
783,0078.2,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
784,0078.3,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
785,0078.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
786,0078.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
787,0078.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
788,0078.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
789,0078.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
790,0078.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
791,0079.0,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
792,0079.1,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
793,0079.2,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
794,0079.3,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
795,0079.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
796,0079.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
797,0079.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
798,0079.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
799,0079.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
800,0079.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
801,0080.0,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
802,0080.1,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
803,0080.2,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
804,0080.3,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
805,0080.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
806,0080.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
807,0080.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
808,0080.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
809,0080.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
810,0080.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
811,0081.0,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
812,0081.1,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
813,0081.2,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
814,0081.3,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
815,0081.4,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
816,0081.5,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
817,0081.6,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
818,0081.7,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
819,0081.8,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
820,0081.9,18,Zumu,phrase_18_zumu.jpg,좋아. 이제 별들이 줄을 서면 문을 통과할 수 있어.
821,0082.0,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
822,0082.1,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
823,0082.2,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
824,0082.3,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
825,0082.4,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
826,0082.5,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
827,0082.6,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
828,0082.7,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
829,0082.8,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
830,0082.9,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
831,0083.0,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
832,0083.1,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
833,0083.2,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
834,0083.3,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
835,0083.4,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
836,0083.5,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
837,0083.6,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
838,0083.7,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
839,0083.8,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
840,0083.9,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
841,0084.0,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
842,0084.1,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
843,0084.2,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
844,0084.3,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
845,0084.4,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
846,0084.5,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
847,0084.6,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
848,0084.7,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
849,0084.8,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
850,0084.9,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
851,0085.0,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
852,0085.1,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
853,0085.2,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
854,0085.3,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
855,0085.4,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
856,0085.5,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
857,0085.6,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
858,0085.7,19,Mochi,phrase_19_mochi.jpg,문이 열릴 때마다 바람이 살짝 불어.
859,0085.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
860,0085.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
861,0086.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
862,0086.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
863,0086.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
864,0086.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
865,0086.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
866,0086.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
867,0086.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
868,0086.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
869,0086.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
870,0086.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
871,0087.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
872,0087.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
873,0087.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
874,0087.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
875,0087.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
876,0087.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
877,0087.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
878,0087.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
879,0087.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
880,0087.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
881,0088.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
882,0088.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
883,0088.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
884,0088.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
885,0088.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
886,0088.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
887,0088.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
888,0088.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
889,0088.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
890,0088.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
891,0089.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
892,0089.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
893,0089.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
894,0089.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
895,0089.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
896,0089.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
897,0089.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
898,0089.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
899,0089.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
900,0089.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
901,0090.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
902,0090.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
903,0090.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
904,0090.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
905,0090.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
906,0090.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
907,0090.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
908,0090.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
909,0090.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
910,0090.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
911,0091.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
912,0091.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
913,0091.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
914,0091.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
915,0091.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
916,0091.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
917,0091.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
918,0091.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
919,0091.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
920,0091.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
921,0092.0,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
922,0092.1,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
923,0092.2,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
924,0092.3,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
925,0092.4,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
926,0092.5,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
927,0092.6,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
928,0092.7,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
929,0092.8,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
930,0092.9,20,Zumu,phrase_20_zumu.jpg,"그 바람을 박자로 쓰자. 하나, 둘, 반짝!"
931,0093.0,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
932,0093.1,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
933,0093.2,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
934,0093.3,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
935,0093.4,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
936,0093.5,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
937,0093.6,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
938,0093.7,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
939,0093.8,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
940,0093.9,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
941,0094.0,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
942,0094.1,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
943,0094.2,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
944,0094.3,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
945,0094.4,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
946,0094.5,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
947,0094.6,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
948,0094.7,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
949,0094.8,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
950,0094.9,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
951,0095.0,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
952,0095.1,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
953,0095.2,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
954,0095.3,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
955,0095.4,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
956,0095.5,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
957,0095.6,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
958,0095.7,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
959,0095.8,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
960,0095.9,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
961,0096.0,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
962,0096.1,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
963,0096.2,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
964,0096.3,21,Mochi,phrase_21_mochi.jpg,"작은 별들아, 너무 서두르지 마."
965,0096.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
966,0096.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
967,0096.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
968,0096.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
969,0096.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
970,0096.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
971,0097.0,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
972,0097.1,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
973,0097.2,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
974,0097.3,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
975,0097.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
976,0097.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
977,0097.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
978,0097.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
979,0097.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
980,0097.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
981,0098.0,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
982,0098.1,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
983,0098.2,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
984,0098.3,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
985,0098.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
986,0098.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
987,0098.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
988,0098.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
989,0098.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
990,0098.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
991,0099.0,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
992,0099.1,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
993,0099.2,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
994,0099.3,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
995,0099.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
996,0099.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
997,0099.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
998,0099.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
999,0099.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1000,0099.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1001,0100.0,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1002,0100.1,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1003,0100.2,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1004,0100.3,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1005,0100.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1006,0100.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1007,0100.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1008,0100.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1009,0100.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1010,0100.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1011,0101.0,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1012,0101.1,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1013,0101.2,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1014,0101.3,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1015,0101.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1016,0101.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1017,0101.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1018,0101.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1019,0101.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1020,0101.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1021,0102.0,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1022,0102.1,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1023,0102.2,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1024,0102.3,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1025,0102.4,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1026,0102.5,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1027,0102.6,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1028,0102.7,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1029,0102.8,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1030,0102.9,22,Zumu,phrase_22_zumu.jpg,내 푸른 길 위로 천천히 오면 돼.
1031,0103.0,23,Mochi,phrase_23_mochi.jpg,"밖은 차갑지만, 여기 빛은 따뜻해."
1032,0103.1,23,Mochi,phrase_23_mochi.jpg,"밖은 차갑지만, 여기 빛은 따뜻해."
1033,0103.2,23,Mochi,phrase_23_mochi.jpg,"밖은 차갑지만, 여기 빛은 따뜻해."
1034,0103.3,23,Mochi,phrase_23_mochi.jpg,"밖은 차갑지만, 여기 빛은 따뜻해."
1035,0103.4,23,Mochi,phrase_23_mochi.jpg,"밖은 차갑지만, 여기 빛은 따뜻해."
