frame,timecode,shot,keyframe,action_ko,no_burned_text
1420,02:21.9,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1421,02:22.0,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1422,02:22.1,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1423,02:22.2,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1424,02:22.3,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1425,02:22.4,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1426,02:22.5,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1427,02:22.6,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1428,02:22.7,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1429,02:22.8,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1430,02:22.9,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1431,02:23.0,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1432,02:23.1,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1433,02:23.2,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1434,02:23.3,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1435,02:23.4,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1436,02:23.5,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1437,02:23.6,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1438,02:23.7,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1439,02:23.8,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1440,02:23.9,015,kf_005_door_meeting.png,주무가 안전한 푸른 빛길을 만들고 별조각들이 따라간다.,yes
1441,02:24.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1442,02:24.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1443,02:24.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1444,02:24.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1445,02:24.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1446,02:24.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1447,02:24.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1448,02:24.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1449,02:24.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1450,02:24.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1451,02:25.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1452,02:25.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1453,02:25.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1454,02:25.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1455,02:25.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1456,02:25.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1457,02:25.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1458,02:25.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1459,02:25.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1460,02:25.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1461,02:26.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1462,02:26.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1463,02:26.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1464,02:26.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1465,02:26.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1466,02:26.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1467,02:26.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1468,02:26.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1469,02:26.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1470,02:26.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1471,02:27.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1472,02:27.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1473,02:27.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1474,02:27.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1475,02:27.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1476,02:27.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1477,02:27.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1478,02:27.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1479,02:27.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1480,02:27.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1481,02:28.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1482,02:28.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1483,02:28.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1484,02:28.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1485,02:28.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1486,02:28.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1487,02:28.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1488,02:28.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1489,02:28.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1490,02:28.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1491,02:29.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1492,02:29.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1493,02:29.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1494,02:29.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1495,02:29.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1496,02:29.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1497,02:29.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1498,02:29.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1499,02:29.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1500,02:29.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1501,02:30.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1502,02:30.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1503,02:30.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1504,02:30.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1505,02:30.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1506,02:30.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1507,02:30.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1508,02:30.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1509,02:30.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1510,02:30.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1511,02:31.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1512,02:31.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1513,02:31.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1514,02:31.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1515,02:31.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1516,02:31.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1517,02:31.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1518,02:31.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1519,02:31.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1520,02:31.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1521,02:32.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1522,02:32.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1523,02:32.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1524,02:32.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1525,02:32.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1526,02:32.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1527,02:32.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1528,02:32.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1529,02:32.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1530,02:32.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1531,02:33.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1532,02:33.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1533,02:33.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1534,02:33.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1535,02:33.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1536,02:33.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1537,02:33.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1538,02:33.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1539,02:33.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1540,02:33.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1541,02:34.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1542,02:34.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1543,02:34.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1544,02:34.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1545,02:34.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1546,02:34.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1547,02:34.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1548,02:34.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1549,02:34.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1550,02:34.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1551,02:35.0,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1552,02:35.1,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1553,02:35.2,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1554,02:35.3,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1555,02:35.4,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1556,02:35.5,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1557,02:35.6,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1558,02:35.7,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1559,02:35.8,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1560,02:35.9,016,kf_006_door_meeting_alt.png,자동문이 열리고 별조각들이 비 사이로 올라간다.,yes
1561,02:36.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1562,02:36.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1563,02:36.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1564,02:36.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1565,02:36.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1566,02:36.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1567,02:36.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1568,02:36.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1569,02:36.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1570,02:36.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1571,02:37.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1572,02:37.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1573,02:37.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1574,02:37.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1575,02:37.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1576,02:37.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1577,02:37.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1578,02:37.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1579,02:37.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1580,02:37.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1581,02:38.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1582,02:38.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1583,02:38.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1584,02:38.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1585,02:38.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1586,02:38.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1587,02:38.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1588,02:38.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1589,02:38.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1590,02:38.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1591,02:39.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1592,02:39.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1593,02:39.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1594,02:39.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1595,02:39.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1596,02:39.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1597,02:39.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1598,02:39.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1599,02:39.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1600,02:39.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1601,02:40.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1602,02:40.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1603,02:40.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1604,02:40.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1605,02:40.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1606,02:40.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1607,02:40.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1608,02:40.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1609,02:40.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1610,02:40.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1611,02:41.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1612,02:41.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1613,02:41.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1614,02:41.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1615,02:41.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1616,02:41.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1617,02:41.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1618,02:41.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1619,02:41.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1620,02:41.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1621,02:42.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1622,02:42.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1623,02:42.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1624,02:42.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1625,02:42.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1626,02:42.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1627,02:42.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1628,02:42.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1629,02:42.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1630,02:42.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1631,02:43.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1632,02:43.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1633,02:43.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1634,02:43.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1635,02:43.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1636,02:43.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1637,02:43.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1638,02:43.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1639,02:43.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1640,02:43.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1641,02:44.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1642,02:44.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1643,02:44.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1644,02:44.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1645,02:44.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1646,02:44.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1647,02:44.6,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1648,02:44.7,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1649,02:44.8,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1650,02:44.9,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1651,02:45.0,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1652,02:45.1,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1653,02:45.2,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1654,02:45.3,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1655,02:45.4,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
1656,02:45.5,017,kf_001_store_wide.png,간판의 별이 조금 더 환해지고 거리의 물웅덩이에 반사된다.,yes
