frame,timecode,shot_id,keyframe,action_ko,dialogue_ko,sfx_ko,openart_prompt
1279,02:07.8,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1280,02:07.9,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1281,02:08.0,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1282,02:08.1,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1283,02:08.2,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1284,02:08.3,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1285,02:08.4,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1286,02:08.5,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1287,02:08.6,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1288,02:08.7,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1289,02:08.8,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1290,02:08.9,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1291,02:09.0,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1292,02:09.1,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1293,02:09.2,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1294,02:09.3,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1295,02:09.4,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1296,02:09.5,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1297,02:09.6,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1298,02:09.7,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1299,02:09.8,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1300,02:09.9,013,kf_007_star_chase.png,가장 작은 별조각이 컵라면 기계 불빛에 숨어 있다.,모치: 거기 있었구나.,뜨거운 물 기계 낮은 소리,"tiny star hiding near Korean ramyeon hot water machine, warm practical light"
1301,02:10.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1302,02:10.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1303,02:10.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1304,02:10.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1305,02:10.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1306,02:10.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1307,02:10.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1308,02:10.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1309,02:10.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1310,02:10.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1311,02:11.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1312,02:11.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1313,02:11.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1314,02:11.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1315,02:11.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1316,02:11.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1317,02:11.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1318,02:11.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1319,02:11.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1320,02:11.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1321,02:12.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1322,02:12.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1323,02:12.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1324,02:12.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1325,02:12.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1326,02:12.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1327,02:12.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1328,02:12.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1329,02:12.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1330,02:12.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1331,02:13.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1332,02:13.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1333,02:13.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1334,02:13.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1335,02:13.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1336,02:13.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1337,02:13.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1338,02:13.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1339,02:13.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1340,02:13.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1341,02:14.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1342,02:14.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1343,02:14.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1344,02:14.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1345,02:14.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1346,02:14.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1347,02:14.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1348,02:14.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1349,02:14.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1350,02:14.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1351,02:15.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1352,02:15.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1353,02:15.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1354,02:15.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1355,02:15.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1356,02:15.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1357,02:15.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1358,02:15.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1359,02:15.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1360,02:15.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1361,02:16.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1362,02:16.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1363,02:16.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1364,02:16.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1365,02:16.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1366,02:16.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1367,02:16.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1368,02:16.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1369,02:16.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1370,02:16.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1371,02:17.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1372,02:17.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1373,02:17.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1374,02:17.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1375,02:17.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1376,02:17.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1377,02:17.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1378,02:17.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1379,02:17.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1380,02:17.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1381,02:18.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1382,02:18.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1383,02:18.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1384,02:18.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1385,02:18.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1386,02:18.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1387,02:18.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1388,02:18.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1389,02:18.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1390,02:18.9,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1391,02:19.0,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1392,02:19.1,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1393,02:19.2,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1394,02:19.3,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1395,02:19.4,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1396,02:19.5,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1397,02:19.6,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1398,02:19.7,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
1399,02:19.8,014,kf_008_emotional_pause.png,모치가 손을 내밀자 별조각이 손 위에 내려앉는다.,모치: 같이 가자. 우리가 기다릴게.,부드러운 착지음,"little star lands on Mochi's paw, plush tenderness, glowing reflections"
